nodeId;realId;label;embedding
11893;170;0;[1.1924326419830322,-0.15477971732616425,-1.054154634475708,-1.5819694995880127,1.4420032501220703,-1.2122740745544434,0.03706942871212959,0.8456996083259583,-0.21306157112121582,0.10464032739400864]
11894;171;0;[0.7373599410057068,-0.5141234993934631,-0.5878103971481323,-0.7899206280708313,1.102756142616272,-0.48374268412590027,-0.19244278967380524,0.33934321999549866,-0.27380988001823425,0.4602053165435791]
11895;172;0;[0.5173949599266052,-0.7079380750656128,-0.2273981273174286,-0.788802444934845,1.5803332328796387,-1.37109375,1.2608588933944702,0.39372724294662476,-0.7101633548736572,-0.007727303076535463]
11896;173;0;[0.6790145635604858,-0.9468839764595032,-0.6868460774421692,-1.2651548385620117,1.5255193710327148,-0.62849360704422,0.6917698383331299,-0.002959282835945487,-0.4650096297264099,-0.2149888128042221]
11897;174;0;[0.6682878732681274,-1.0875128507614136,-0.004592885263264179,-1.7280083894729614,1.2649993896484375,-0.2435007095336914,0.045835480093955994,0.4592284858226776,-0.05806836485862732,0.6328654289245605]
11898;175;0;[0.5159674882888794,-0.3227936625480652,-0.2600322663784027,-1.2471542358398438,0.6922355890274048,-1.2839993238449097,0.22811147570610046,0.32689589262008667,-0.7636108994483948,-0.4482286870479584]
11899;176;0;[0.4582881033420563,-1.041062355041504,-0.6821431517601013,-1.0759161710739136,1.8400499820709229,-0.9713194370269775,0.43998244404792786,0.41229248046875,-0.4698427617549896,-0.0931100994348526]
11900;177;0;[1.2777936458587646,-0.3664034605026245,-0.20828716456890106,-0.9612691402435303,0.47263309359550476,-0.6365005373954773,0.6861796975135803,0.40086624026298523,-0.8264063596725464,-0.39011910557746887]
11901;178;0;[1.076780080795288,-0.22017985582351685,-0.33812373876571655,-0.9905762672424316,1.37663996219635,-0.05451842024922371,0.3043384253978729,0.2164403349161148,-0.8863375782966614,0.19552484154701233]
11902;179;0;[0.8760329484939575,-0.8911116719245911,-0.29695701599121094,-1.5222223997116089,2.1493821144104004,-1.7411307096481323,0.7972760200500488,0.06493524461984634,0.4376316964626312,-0.7920942306518555]
11903;180;0;[0.5086716413497925,-0.32467642426490784,0.20581385493278503,-0.521324634552002,0.4842197299003601,-1.873766541481018,0.007786735892295837,0.11893215775489807,0.3297709822654724,-1.1347057819366455]
11904;181;0;[1.008737325668335,-0.32338494062423706,-0.8303134441375732,-1.5474923849105835,1.5570069551467896,-0.9973939657211304,0.39537447690963745,0.712730348110199,-0.5100422501564026,-0.0495634488761425]
11905;182;0;[0.7368366122245789,-1.281904935836792,-0.7537382245063782,-1.5612971782684326,0.31789979338645935,-1.5300348997116089,1.1644243001937866,1.0210447311401367,-0.5072702169418335,0.35868510603904724]
11906;183;0;[0.5899364948272705,-0.8374733328819275,-0.7762827277183533,-1.5500717163085938,1.3577378988265991,-1.2930924892425537,0.44800326228141785,0.8146809339523315,-0.5676498413085938,-0.4426058828830719]
11907;184;0;[0.9078872203826904,-0.93548184633255,-0.1362103521823883,-0.9837678670883179,1.040393352508545,0.16921328008174896,0.12301692366600037,0.22196102142333984,-0.44732666015625,0.4953809976577759]
11908;185;0;[1.1118109226226807,-0.7014790177345276,-0.47196316719055176,-1.7109124660491943,1.2214607000350952,-0.8989798426628113,0.6469073295593262,-0.1821436733007431,-0.2701907157897949,-0.292536199092865]
11909;186;0;[0.6926175951957703,-0.08330249041318893,-0.6473261713981628,-0.9876192808151245,1.3044506311416626,-1.1407101154327393,-0.014426964335143566,0.9047548174858093,-1.1273103952407837,-0.29334208369255066]
11910;187;0;[0.83273845911026,-0.5831246376037598,-0.07255315035581589,-0.35522907972335815,1.139002799987793,-0.9558979868888855,-0.4425254762172699,-0.46694543957710266,-0.34064096212387085,-0.3938548266887665]
11911;188;0;[0.8063545227050781,-0.3974054157733917,0.039375513792037964,-0.3968351483345032,0.5093722939491272,-0.6721176505088806,0.2974969744682312,0.4597967863082886,0.2217375934123993,0.06235770136117935]
11912;189;0;[0.7932794094085693,-0.5729381442070007,-0.4877832531929016,-1.401328444480896,1.1799852848052979,-0.7687240839004517,0.26472723484039307,-0.04890213534235954,-0.4984705448150635,-0.06785724312067032]
11913;190;0;[1.037168264389038,-0.7597724199295044,-0.4186762273311615,-1.0201328992843628,1.240713357925415,-0.5365908145904541,-0.035131294280290604,0.010038510896265507,-0.24306105077266693,-0.6518232226371765]
11914;191;0;[1.0352140665054321,-1.184415340423584,-1.1583826541900635,-0.24536249041557312,1.9560471773147583,-1.4465302228927612,-0.13202466070652008,-0.6583812832832336,-1.080371618270874,-0.44379663467407227]
11915;192;0;[0.7063375115394592,-1.388748288154602,0.30282434821128845,-0.8257850408554077,0.3155111074447632,-0.5022978782653809,0.15430033206939697,-0.09473253786563873,-0.13892357051372528,-0.7140856981277466]
11916;193;0;[0.7640039920806885,-0.49581384658813477,-0.4666922092437744,-1.3677356243133545,1.4351260662078857,-1.5835902690887451,0.8004466891288757,0.38177046179771423,-0.37691205739974976,-0.03681597858667374]
11917;194;0;[1.5056670904159546,-0.3977920114994049,-1.0982972383499146,-1.649522304534912,1.8085041046142578,-1.2416349649429321,1.1393518447875977,0.4304582178592682,0.015328915789723396,0.2866336405277252]
11918;195;0;[0.7362881898880005,-0.5658664703369141,-0.15467232465744019,-1.30255925655365,0.49555277824401855,-0.5398660898208618,0.005160536151379347,0.06424291431903839,-0.7150956392288208,-0.1968439221382141]
11919;196;0;[0.3096141219139099,-1.8795032501220703,-0.6428301334381104,-0.19044703245162964,1.5881603956222534,-1.8696084022521973,0.8158667087554932,0.4965147376060486,-0.4579496383666992,-0.043882545083761215]
11920;197;0;[0.2189687341451645,-0.6084938049316406,-0.7342123985290527,0.6208316683769226,-0.41213512420654297,-0.7431209683418274,-0.4048581123352051,0.9026262164115906,-0.16967836022377014,-0.16479560732841492]
11921;198;0;[0.9896669387817383,-0.4801779091358185,-1.2933931350708008,-0.8622195720672607,1.224974274635315,-1.5630868673324585,-0.3047468960285187,0.36377736926078796,-0.7167248725891113,0.2525903582572937]
11922;199;0;[1.0712915658950806,-0.3445097804069519,-0.4486538767814636,-1.384114146232605,1.5992029905319214,-1.2717393636703491,0.9109246730804443,0.15810954570770264,0.2075585275888443,0.03572996333241463]
11923;200;0;[0.49364304542541504,-0.40238094329833984,-0.6113713979721069,-1.3677712678909302,1.2452832460403442,-1.1261851787567139,-0.23917311429977417,0.321053147315979,-0.87885981798172,-0.33530741930007935]
11924;201;0;[1.7406389713287354,-0.5055290460586548,-1.1743321418762207,-1.8942400217056274,1.4993095397949219,-1.0590180158615112,0.8462289571762085,0.5971111059188843,0.2025100588798523,-0.3128800690174103]
11925;202;0;[0.7972132563591003,-0.9283290505409241,-1.2789454460144043,-0.7756001353263855,1.0240508317947388,-0.9943058490753174,-0.06534796953201294,0.13558313250541687,-0.20919166505336761,0.23008127510547638]
11926;203;0;[1.2892426252365112,-0.23351158201694489,-1.4968234300613403,-1.0758875608444214,1.253768801689148,-1.7043371200561523,0.1088487058877945,0.5806788802146912,-0.7198188900947571,0.1924852579832077]
11927;204;0;[0.3391646146774292,-0.9448944926261902,-0.0507391020655632,-0.4335712790489197,1.0780181884765625,-0.5805680155754089,-0.4303935766220093,0.8612455725669861,-0.36965909600257874,-0.7437532544136047]
11928;205;0;[0.5754972100257874,0.981630802154541,0.17871935665607452,0.7781310081481934,0.420091837644577,0.8022528886795044,0.17548686265945435,0.06373322010040283,0.6226308941841125,0.5970187187194824]
11929;206;0;[1.2767760753631592,-0.5890448093414307,-1.3083146810531616,-1.0438623428344727,0.9514948725700378,-1.1772291660308838,0.36786267161369324,0.8336010575294495,-0.3426746726036072,-0.4857862889766693]
11930;207;0;[1.3224260807037354,0.015569977462291718,-0.08346032351255417,-0.6494828462600708,1.0122666358947754,-0.4088442325592041,-0.18074694275856018,0.8059211373329163,-0.6291630864143372,-0.7032350301742554]
11931;208;0;[0.5978705883026123,-1.36641263961792,-0.681197464466095,-0.499999463558197,1.506303071975708,-1.7888023853302002,0.7533203959465027,0.5085341334342957,-0.2135321944952011,-0.2835882902145386]
11932;209;0;[0.3353727161884308,-0.17172929644584656,0.12223222851753235,-0.7168177962303162,1.3262484073638916,-0.9793915748596191,-1.0725312232971191,-0.1622273325920105,-1.1831709146499634,-0.5919776558876038]
11933;210;0;[0.5609092116355896,-0.22562436759471893,-0.2654205560684204,-0.679955780506134,1.096370816230774,-0.9826712012290955,0.32305192947387695,0.10384819656610489,-0.4533546268939972,0.09817847609519958]
11934;211;0;[0.44710594415664673,-1.091115951538086,-0.8163726925849915,-0.8823655843734741,1.2302448749542236,-0.6934396624565125,-0.25221291184425354,0.3288480341434479,-0.6055479049682617,-0.06594077497720718]
11935;212;0;[0.5000148415565491,-0.7520642876625061,-0.7502263784408569,-1.2788141965866089,1.4672545194625854,-1.0879453420639038,-0.0517105869948864,0.10702506452798843,-0.7603161334991455,-0.028345974162220955]
11936;213;0;[1.0353624820709229,-0.2734438478946686,-0.5526840090751648,-1.1824185848236084,1.5395078659057617,-1.2045817375183105,0.9210547208786011,0.8381556272506714,-0.005474888253957033,-0.10800416767597198]
11937;214;0;[1.3213485479354858,-0.3934212327003479,-1.269243597984314,-0.7844120264053345,1.6954189538955688,-1.1672817468643188,-0.14285139739513397,0.5714691877365112,-0.1913030594587326,0.9293249845504761]
11938;215;0;[1.3194358348846436,-1.5643092393875122,-0.9401610493659973,-0.1510714292526245,0.5405833721160889,-0.17066441476345062,0.29146069288253784,0.9487059712409973,-0.11843036860227585,0.3791249692440033]
11939;216;0;[0.7869426608085632,0.05847291648387909,-0.30246469378471375,-0.5355654358863831,0.24644476175308228,-0.9868832230567932,-0.7421712279319763,0.2345518171787262,-1.0740611553192139,-0.10574797540903091]
11940;217;0;[1.0438218116760254,-0.548270046710968,-0.7324464321136475,-0.9578350782394409,1.3730279207229614,-0.9458688497543335,0.7695162296295166,0.8205602169036865,-0.35194650292396545,-0.12744927406311035]
11941;218;0;[0.959812581539154,-1.1155052185058594,-0.7323834896087646,-0.8286803364753723,1.7827271223068237,-1.0797371864318848,1.2503161430358887,0.47789424657821655,-0.5597144365310669,0.5337227582931519]
11942;219;0;[0.376725435256958,-1.0084335803985596,-0.5076513886451721,-1.0515302419662476,1.2369080781936646,-0.9957597255706787,0.6506924033164978,0.1349652260541916,-0.43501198291778564,0.09218081831932068]
11943;220;0;[0.5039228200912476,0.32861655950546265,-0.3735482394695282,0.7799618244171143,-0.9046808481216431,0.5522759556770325,-0.15292975306510925,-0.611466109752655,0.8910398483276367,0.16505062580108643]
11944;221;0;[1.2504459619522095,-0.47219565510749817,-1.3495943546295166,-0.9437645673751831,1.3638951778411865,-0.9883471131324768,0.039425693452358246,0.5446885228157043,-0.24514514207839966,0.44585955142974854]
11945;222;0;[1.4554616212844849,0.4121834933757782,-0.5208969712257385,-1.2133729457855225,0.9755012392997742,-0.9005707502365112,0.05864601209759712,1.0736579895019531,-0.9754406213760376,0.9019830822944641]
11946;223;0;[-0.30073338747024536,0.15650947391986847,0.42011526226997375,0.17331667244434357,-0.2681927978992462,-0.8901716470718384,-0.7324861288070679,-0.31414690613746643,0.5653058290481567,0.0025595747865736485]
11947;224;0;[0.9153247475624084,-0.8696330189704895,-1.121126651763916,-1.1416956186294556,0.9297011494636536,-1.7241119146347046,-0.22992026805877686,0.13438521325588226,-0.06791552156209946,0.08930405229330063]
11948;225;0;[0.4514171779155731,-0.7759152054786682,-0.005626234225928783,-0.08946139365434647,1.0742931365966797,-0.4256606101989746,0.19503377377986908,0.6775020360946655,-0.8427466154098511,-0.043146271258592606]
11949;227;0;[1.8552055358886719,0.21835798025131226,-0.24504856765270233,-0.48070889711380005,1.4813854694366455,-0.4915194809436798,0.4539565443992615,0.5561636686325073,-0.9659929275512695,-0.28284841775894165]
11950;228;0;[1.085477352142334,-0.7454900741577148,-0.812583863735199,-0.18376532196998596,1.1649541854858398,-0.5886961221694946,0.5940179228782654,0.09119823575019836,-0.8180140852928162,-0.2859136164188385]
11951;229;0;[0.9144303202629089,-1.5169655084609985,-1.2110981941223145,-1.472215175628662,0.9197915196418762,-1.1421464681625366,0.962253212928772,0.7475853562355042,0.13778969645500183,0.5362852811813354]
11952;230;0;[0.6964350938796997,-0.44467273354530334,-0.672919511795044,-1.2021913528442383,0.9817188382148743,-1.379233956336975,-0.5123720765113831,0.30769670009613037,0.23725542426109314,0.3450452387332916]
11953;231;0;[0.6935549974441528,-0.9387655258178711,-0.532768726348877,-1.0342963933944702,1.0498065948486328,-1.8760045766830444,1.4084964990615845,0.8193365335464478,-1.09088134765625,0.1986781507730484]
11954;232;0;[0.563900351524353,-0.9248951077461243,-0.8228328227996826,-0.4996289312839508,1.1081129312515259,-1.054471492767334,0.3158198893070221,0.7093856930732727,-0.2538740038871765,-0.3059876263141632]
11955;233;0;[1.566079020500183,-0.7578755021095276,-1.1821030378341675,-1.5205715894699097,1.170285701751709,-0.9949164390563965,0.5848553776741028,0.7582688331604004,-0.2665420472621918,-0.4292319416999817]
11956;234;0;[1.0202828645706177,-0.8730843663215637,-0.6917826533317566,-1.261396050453186,0.860287070274353,-0.5335463285446167,0.3767234683036804,0.838467001914978,-0.23210957646369934,-0.6278998851776123]
11957;235;0;[0.0927124097943306,-0.7253543138504028,-0.7511029839515686,-0.8288409113883972,0.9914965033531189,-1.376255989074707,0.1802348494529724,1.3395084142684937,-0.5333951711654663,0.38809528946876526]
11958;236;0;[1.4799118041992188,-0.11139539629220963,-1.007128119468689,-1.2506890296936035,1.5094343423843384,-1.1871813535690308,0.2308928519487381,0.5212926268577576,-0.48848503828048706,-0.22525812685489655]
11959;237;0;[0.5333330035209656,-0.8979381322860718,-0.875531792640686,-0.9853761196136475,1.1364747285842896,-1.1400671005249023,-0.17158977687358856,0.7937446236610413,-0.4963929355144501,-0.49285197257995605]
11960;238;0;[0.737021803855896,-0.24825479090213776,-0.18918392062187195,-0.6761201024055481,0.9127644300460815,-0.7195805311203003,-0.04902760311961174,0.005064350552856922,-1.3604950904846191,-0.06004543602466583]
11961;239;0;[0.0693892315030098,-1.3869801759719849,-0.5694594979286194,-1.2108595371246338,0.9193843007087708,-1.0683060884475708,0.626525342464447,0.1633242517709732,-0.8882273435592651,-0.024474937468767166]
11962;240;0;[0.7514249682426453,-0.9231069087982178,-1.006370186805725,-1.2615325450897217,0.878897488117218,-0.9886343479156494,0.3022615313529968,0.6400613784790039,-0.48091480135917664,-0.09054949134588242]
11963;241;0;[0.5393664836883545,-1.0941686630249023,-0.668461799621582,-0.20148995518684387,1.3789654970169067,-0.9389615058898926,0.6036239266395569,1.0854109525680542,-1.8089780807495117,-0.5983201861381531]
11964;242;0;[-0.09933935105800629,-0.7109480500221252,0.25928136706352234,0.002782248891890049,1.333693504333496,-1.3597863912582397,0.19296856224536896,0.6667690277099609,0.38427552580833435,0.4442968964576721]
11965;243;0;[0.7327958345413208,0.053467296063899994,0.3006005883216858,-1.4028877019882202,1.1152164936065674,-1.1456025838851929,0.9612988829612732,0.9904093742370605,-0.36341482400894165,-0.23748569190502167]
11966;244;0;[0.8849912285804749,-1.02726149559021,-0.6547060012817383,-0.8488226532936096,2.342573404312134,-1.5184687376022339,0.9012160301208496,0.2858703136444092,-0.24338331818580627,-0.2998615801334381]
11967;245;0;[0.6914240121841431,-1.626958966255188,-0.34569674730300903,-0.44749295711517334,2.7917966842651367,-1.4501237869262695,0.8271651268005371,0.658879816532135,-0.1792605072259903,-0.701842188835144]
11968;246;0;[0.910025954246521,-0.6027987599372864,0.6189030408859253,-0.17886778712272644,0.15594825148582458,-0.04377420246601105,0.3072495758533478,0.9388810992240906,-0.7525460124015808,0.44034484028816223]
11969;247;0;[0.7119570374488831,-0.7774155139923096,-0.32645705342292786,-0.6878849864006042,0.6843675971031189,-0.7458978295326233,0.7265685796737671,0.08955035358667374,-0.4768640995025635,0.15950703620910645]
11970;248;0;[0.4472266137599945,-0.2941003441810608,0.014579457230865955,-0.4750032126903534,0.10229111462831497,-1.5550334453582764,-0.019045135006308556,0.25106900930404663,-0.5990082621574402,0.17779996991157532]
11971;249;0;[1.1035338640213013,-0.9816744923591614,-0.9449362754821777,0.08475090563297272,1.705188512802124,-1.1500691175460815,0.17845019698143005,1.9380114078521729,-0.8105544447898865,-0.4591379761695862]
11972;250;0;[0.8195875883102417,-1.3136194944381714,-0.3702397048473358,-0.6919666528701782,2.647629976272583,-1.6836715936660767,1.3813416957855225,0.9041774272918701,-0.248445063829422,-0.307094544172287]
11973;251;0;[0.5368691682815552,-0.7768299579620361,-0.5700201988220215,-0.4784468412399292,1.362013578414917,-0.8132068514823914,0.15925665199756622,0.22437068819999695,-0.5054312348365784,-0.14753766357898712]
11974;252;0;[0.5740395188331604,-0.586833655834198,-0.595541775226593,-0.82631516456604,1.5828648805618286,-1.7967714071273804,0.7338866591453552,0.4133705794811249,-0.3379247486591339,0.1058821976184845]
